계약날짜,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문,동작구,마포구,서대문,서초구,성동구,성북구,송파구,양천구,영등포,용산구,은평구,종로구,중구 ,중랑구,합계
20120930,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
20121001,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,18.0
20121002,4.0,5.0,2.0,2.0,4.0,4.0,3.0,2.0,17.0,3.0,4.0,1.0,0.0,3.0,2.0,2.0,7.0,7.0,5.0,4.0,3.0,5.0,1.0,1.0,4.0,95.0
20121003,1.0,4.0,3.0,5.0,4.0,1.0,7.0,0.0,26.0,5.0,4.0,7.0,2.0,4.0,4.0,1.0,7.0,5.0,6.0,1.0,3.0,3.0,1.0,3.0,6.0,113.0
20121004,12.0,8.0,4.0,10.0,4.0,8.0,7.0,3.0,18.0,10.0,4.0,6.0,6.0,3.0,4.0,3.0,11.0,15.0,9.0,5.0,2.0,6.0,0.0,3.0,5.0,166.0
20121005,13.0,11.0,3.0,7.0,9.0,4.0,8.0,2.0,22.0,10.0,2.0,6.0,7.0,9.0,9.0,5.0,4.0,21.0,6.0,7.0,3.0,9.0,3.0,4.0,3.0,187.0
20121006,11.0,12.0,7.0,10.0,11.0,1.0,11.0,2.0,25.0,6.0,5.0,3.0,1.0,5.0,5.0,9.0,4.0,18.0,10.0,5.0,4.0,10.0,0.0,0.0,5.0,180.0
20121007,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,41.0
20121008,16.0,14.0,1.0,10.0,8.0,2.0,4.0,4.0,41.0,12.0,8.0,9.0,5.0,8.0,11.0,2.0,12.0,26.0,12.0,6.0,0.0,9.0,3.0,2.0,5.0,230.0
20121009,13.0,7.0,1.0,8.0,5.0,5.0,7.0,3.0,31.0,13.0,7.0,10.0,4.0,7.0,9.0,8.0,7.0,17.0,6.0,7.0,2.0,4.0,3.0,5.0,4.0,193.0
20121010,8.0,10.0,3.0,12.0,6.0,8.0,9.0,3.0,19.0,14.0,6.0,8.0,6.0,9.0,4.0,5.0,11.0,23.0,8.0,8.0,4.0,1.0,1.0,0.0,5.0,191.0
20121011,7.0,11.0,3.0,9.0,7.0,2.0,9.0,3.0,23.0,5.0,9.0,4.0,5.0,6.0,6.0,4.0,8.0,26.0,8.0,4.0,1.0,6.0,3.0,5.0,5.0,179.0
20121012,13.0,9.0,4.0,9.0,4.0,2.0,2.0,2.0,16.0,15.0,9.0,4.0,5.0,5.0,6.0,4.0,6.0,19.0,8.0,7.0,1.0,9.0,0.0,2.0,6.0,167.0
20121013,14.0,12.0,1.0,8.0,4.0,2.0,8.0,4.0,28.0,4.0,5.0,2.0,5.0,5.0,12.0,7.0,13.0,32.0,11.0,9.0,1.0,2.0,0.0,1.0,5.0,195.0
20121014,4.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,5.0,7.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,57.0
20121015,10.0,11.0,9.0,8.0,10.0,6.0,11.0,4.0,26.0,15.0,10.0,9.0,6.0,5.0,7.0,5.0,15.0,26.0,6.0,8.0,3.0,8.0,2.0,0.0,8.0,228.0
20121016,9.0,19.0,6.0,11.0,8.0,4.0,8.0,4.0,23.0,11.0,7.0,2.0,5.0,4.0,6.0,9.0,7.0,16.0,5.0,6.0,1.0,7.0,1.0,1.0,2.0,182.0
20121017,15.0,14.0,2.0,11.0,3.0,3.0,5.0,4.0,21.0,10.0,8.0,8.0,5.0,4.0,6.0,2.0,9.0,18.0,13.0,6.0,3.0,2.0,3.0,4.0,5.0,184.0
20121018,15.0,12.0,4.0,11.0,4.0,8.0,7.0,1.0,14.0,15.0,3.0,10.0,9.0,4.0,10.0,5.0,10.0,22.0,12.0,5.0,2.0,5.0,2.0,1.0,3.0,194.0
20121019,13.0,8.0,2.0,14.0,4.0,2.0,8.0,0.0,18.0,10.0,11.0,8.0,1.0,6.0,11.0,6.0,3.0,23.0,6.0,4.0,1.0,4.0,3.0,3.0,6.0,175.0
20121020,9.0,11.0,4.0,14.0,4.0,4.0,16.0,3.0,30.0,8.0,7.0,10.0,7.0,3.0,11.0,3.0,6.0,23.0,14.0,9.0,3.0,5.0,0.0,3.0,5.0,212.0
20121021,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,39.0
20121022,15.0,12.0,3.0,10.0,7.0,6.0,8.0,2.0,29.0,12.0,10.0,12.0,5.0,4.0,11.0,4.0,10.0,23.0,9.0,9.0,4.0,5.0,2.0,1.0,4.0,217.0
20121023,8.0,11.0,2.0,4.0,7.0,4.0,12.0,1.0,27.0,10.0,3.0,8.0,5.0,2.0,16.0,7.0,9.0,27.0,14.0,8.0,2.0,8.0,3.0,5.0,2.0,205.0
20121024,21.0,5.0,6.0,4.0,5.0,7.0,4.0,3.0,21.0,9.0,2.0,8.0,2.0,7.0,15.0,5.0,11.0,21.0,5.0,2.0,1.0,6.0,1.0,1.0,3.0,175.0
20121025,8.0,7.0,0.0,11.0,2.0,6.0,13.0,2.0,28.0,8.0,3.0,8.0,4.0,8.0,7.0,2.0,12.0,22.0,13.0,4.0,0.0,5.0,0.0,6.0,5.0,184.0
20121026,10.0,10.0,4.0,9.0,9.0,6.0,11.0,2.0,15.0,5.0,1.0,5.0,5.0,5.0,11.0,4.0,6.0,19.0,10.0,8.0,2.0,5.0,1.0,1.0,4.0,168.0
20121027,10.0,16.0,1.0,6.0,6.0,3.0,13.0,2.0,23.0,6.0,5.0,7.0,4.0,3.0,14.0,4.0,6.0,16.0,10.0,1.0,4.0,4.0,0.0,2.0,5.0,171.0
20121028,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,4.0,5.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,33.0
20121029,22.0,6.0,3.0,14.0,3.0,1.0,9.0,3.0,24.0,8.0,5.0,9.0,6.0,6.0,12.0,6.0,9.0,16.0,7.0,5.0,3.0,10.0,1.0,1.0,5.0,194.0
20121030,11.0,4.0,2.0,12.0,4.0,6.0,6.0,2.0,18.0,14.0,7.0,4.0,3.0,4.0,9.0,4.0,13.0,23.0,9.0,1.0,2.0,9.0,1.0,3.0,4.0,175.0
20121031,12.0,12.0,1.0,9.0,9.0,4.0,6.0,2.0,20.0,5.0,5.0,6.0,3.0,4.0,17.0,3.0,10.0,15.0,9.0,3.0,1.0,8.0,0.0,1.0,5.0,170.0
20121101,7.0,11.0,4.0,8.0,5.0,2.0,11.0,2.0,21.0,9.0,5.0,4.0,5.0,1.0,8.0,5.0,11.0,20.0,9.0,0.0,0.0,5.0,3.0,4.0,8.0,168.0
20121102,19.0,14.0,3.0,13.0,2.0,3.0,9.0,3.0,20.0,11.0,2.0,4.0,4.0,1.0,15.0,1.0,5.0,20.0,9.0,6.0,3.0,7.0,2.0,1.0,6.0,183.0
20121103,8.0,11.0,3.0,11.0,9.0,6.0,11.0,0.0,21.0,5.0,5.0,3.0,6.0,2.0,9.0,6.0,6.0,14.0,4.0,2.0,0.0,4.0,2.0,2.0,5.0,155.0
20121104,4.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,37.0
20121105,9.0,7.0,2.0,9.0,7.0,3.0,3.0,2.0,17.0,8.0,2.0,9.0,7.0,5.0,16.0,6.0,11.0,17.0,8.0,4.0,0.0,9.0,1.0,2.0,8.0,172.0
20121106,10.0,10.0,4.0,8.0,4.0,4.0,13.0,3.0,16.0,9.0,5.0,6.0,6.0,6.0,18.0,8.0,7.0,18.0,8.0,4.0,1.0,9.0,4.0,1.0,3.0,185.0
20121107,4.0,12.0,7.0,8.0,3.0,1.0,8.0,1.0,19.0,8.0,3.0,8.0,10.0,4.0,12.0,2.0,7.0,14.0,9.0,7.0,2.0,4.0,0.0,1.0,3.0,157.0
20121108,14.0,9.0,2.0,9.0,5.0,0.0,5.0,2.0,24.0,7.0,6.0,5.0,6.0,5.0,7.0,2.0,4.0,19.0,13.0,5.0,0.0,3.0,5.0,0.0,4.0,161.0
20121109,11.0,11.0,4.0,9.0,3.0,4.0,4.0,6.0,14.0,9.0,6.0,4.0,7.0,3.0,9.0,5.0,5.0,23.0,5.0,7.0,5.0,1.0,3.0,2.0,5.0,165.0
20121110,6.0,10.0,2.0,8.0,7.0,3.0,7.0,5.0,28.0,2.0,5.0,7.0,11.0,2.0,5.0,11.0,9.0,25.0,7.0,9.0,4.0,5.0,1.0,5.0,5.0,189.0
20121111,5.0,1.0,2.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,1.0,1.0,7.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,47.0
20121112,15.0,10.0,3.0,10.0,5.0,5.0,6.0,4.0,13.0,7.0,5.0,7.0,9.0,4.0,10.0,5.0,11.0,15.0,8.0,8.0,5.0,5.0,0.0,3.0,6.0,179.0
20121113,22.0,10.0,5.0,8.0,2.0,2.0,13.0,3.0,23.0,6.0,2.0,11.0,7.0,7.0,12.0,8.0,8.0,13.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,183.0
20121114,18.0,12.0,4.0,8.0,9.0,5.0,3.0,0.0,16.0,5.0,7.0,5.0,7.0,6.0,12.0,1.0,7.0,15.0,10.0,6.0,2.0,4.0,1.0,1.0,4.0,168.0
20121115,16.0,9.0,2.0,7.0,5.0,3.0,7.0,1.0,21.0,6.0,5.0,11.0,12.0,4.0,10.0,5.0,8.0,26.0,10.0,4.0,2.0,3.0,0.0,3.0,7.0,187.0
20121116,19.0,9.0,1.0,12.0,5.0,2.0,2.0,1.0,15.0,11.0,4.0,5.0,2.0,4.0,5.0,4.0,10.0,12.0,3.0,3.0,2.0,7.0,1.0,2.0,4.0,145.0
20121117,8.0,10.0,3.0,9.0,4.0,4.0,8.0,5.0,21.0,4.0,5.0,4.0,5.0,1.0,6.0,3.0,11.0,17.0,14.0,5.0,2.0,4.0,3.0,0.0,7.0,163.0
20121118,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,5.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,33.0
20121119,8.0,12.0,6.0,3.0,6.0,2.0,7.0,2.0,19.0,7.0,4.0,7.0,9.0,4.0,7.0,6.0,4.0,21.0,12.0,8.0,6.0,4.0,1.0,2.0,6.0,173.0
20121120,11.0,7.0,2.0,10.0,7.0,2.0,9.0,1.0,17.0,9.0,6.0,12.0,4.0,4.0,7.0,3.0,5.0,16.0,11.0,8.0,1.0,23.0,3.0,0.0,9.0,187.0
20121121,13.0,8.0,3.0,7.0,5.0,1.0,9.0,1.0,20.0,5.0,6.0,3.0,6.0,2.0,9.0,3.0,9.0,14.0,3.0,9.0,1.0,5.0,1.0,2.0,3.0,148.0
20121122,6.0,9.0,0.0,13.0,4.0,4.0,5.0,2.0,18.0,4.0,4.0,5.0,3.0,3.0,10.0,4.0,7.0,10.0,7.0,4.0,1.0,5.0,2.0,1.0,4.0,135.0
20121123,5.0,3.0,2.0,2.0,4.0,6.0,3.0,3.0,11.0,6.0,4.0,7.0,4.0,4.0,7.0,2.0,7.0,11.0,6.0,6.0,5.0,9.0,2.0,0.0,2.0,121.0
20121124,7.0,7.0,3.0,3.0,1.0,2.0,4.0,4.0,14.0,6.0,6.0,8.0,5.0,5.0,3.0,6.0,12.0,13.0,6.0,9.0,2.0,4.0,0.0,1.0,3.0,134.0
20121125,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,7.0,0.0,1.0,0.0,42.0
20121126,18.0,7.0,6.0,12.0,4.0,3.0,6.0,3.0,20.0,11.0,4.0,3.0,5.0,4.0,10.0,5.0,14.0,11.0,8.0,5.0,5.0,11.0,0.0,2.0,4.0,181.0
20121127,19.0,7.0,3.0,4.0,4.0,1.0,7.0,0.0,20.0,0.0,2.0,1.0,8.0,5.0,14.0,4.0,4.0,13.0,12.0,13.0,2.0,3.0,1.0,1.0,4.0,152.0
20121128,13.0,7.0,1.0,5.0,3.0,2.0,5.0,0.0,11.0,4.0,3.0,0.0,3.0,3.0,8.0,4.0,4.0,9.0,9.0,2.0,0.0,5.0,1.0,4.0,4.0,110.0
20121129,12.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,18.0,2.0,4.0,3.0,7.0,2.0,13.0,7.0,3.0,9.0,12.0,2.0,2.0,2.0,3.0,0.0,5.0,129.0
20121130,8.0,12.0,3.0,3.0,6.0,4.0,9.0,2.0,18.0,7.0,6.0,3.0,8.0,2.0,9.0,6.0,13.0,11.0,8.0,9.0,1.0,3.0,1.0,1.0,7.0,160.0
20121201,9.0,8.0,4.0,9.0,3.0,2.0,9.0,3.0,17.0,5.0,3.0,7.0,7.0,5.0,6.0,6.0,11.0,12.0,12.0,9.0,2.0,12.0,1.0,0.0,3.0,165.0
20121202,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,29.0
20121203,11.0,11.0,3.0,11.0,7.0,2.0,4.0,2.0,21.0,6.0,5.0,8.0,4.0,5.0,9.0,3.0,5.0,17.0,11.0,7.0,2.0,9.0,2.0,1.0,9.0,175.0
20121204,13.0,6.0,4.0,7.0,3.0,1.0,2.0,2.0,12.0,4.0,3.0,4.0,2.0,2.0,6.0,2.0,5.0,13.0,6.0,2.0,1.0,4.0,1.0,2.0,8.0,115.0
20121205,8.0,7.0,1.0,6.0,3.0,4.0,5.0,0.0,12.0,7.0,8.0,4.0,2.0,6.0,6.0,3.0,4.0,9.0,7.0,3.0,1.0,1.0,2.0,1.0,9.0,119.0
20121206,13.0,6.0,3.0,10.0,4.0,0.0,5.0,1.0,10.0,6.0,1.0,7.0,6.0,3.0,11.0,2.0,7.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,0.0,117.0
20121207,6.0,6.0,1.0,9.0,2.0,4.0,6.0,4.0,12.0,8.0,3.0,5.0,4.0,3.0,9.0,2.0,5.0,9.0,5.0,2.0,1.0,3.0,1.0,0.0,6.0,116.0
20121208,12.0,8.0,0.0,3.0,2.0,4.0,3.0,1.0,16.0,3.0,1.0,3.0,6.0,4.0,7.0,6.0,6.0,9.0,9.0,6.0,2.0,5.0,1.0,3.0,4.0,124.0
20121209,3.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,27.0
20121210,12.0,10.0,1.0,4.0,5.0,2.0,8.0,1.0,11.0,9.0,4.0,3.0,6.0,2.0,6.0,10.0,2.0,18.0,7.0,6.0,6.0,8.0,1.0,3.0,3.0,148.0
20121211,9.0,3.0,1.0,4.0,7.0,7.0,10.0,2.0,14.0,7.0,4.0,8.0,4.0,4.0,11.0,3.0,7.0,14.0,6.0,6.0,0.0,5.0,2.0,0.0,4.0,142.0
20121212,17.0,4.0,4.0,9.0,7.0,3.0,3.0,3.0,9.0,10.0,3.0,3.0,6.0,5.0,9.0,6.0,6.0,15.0,5.0,9.0,4.0,4.0,1.0,1.0,0.0,146.0
20121213,7.0,9.0,1.0,2.0,7.0,2.0,9.0,2.0,11.0,7.0,2.0,8.0,2.0,2.0,2.0,4.0,6.0,20.0,5.0,5.0,2.0,6.0,1.0,0.0,1.0,123.0
20121214,5.0,4.0,2.0,5.0,5.0,1.0,6.0,2.0,17.0,3.0,0.0,5.0,8.0,4.0,11.0,3.0,6.0,12.0,4.0,6.0,5.0,3.0,1.0,1.0,3.0,122.0
20121215,14.0,7.0,1.0,8.0,5.0,4.0,4.0,2.0,20.0,6.0,3.0,6.0,8.0,2.0,7.0,6.0,3.0,16.0,3.0,9.0,2.0,3.0,0.0,2.0,1.0,142.0
20121216,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,25.0
20121217,7.0,9.0,1.0,15.0,3.0,1.0,8.0,4.0,13.0,5.0,3.0,6.0,8.0,3.0,10.0,6.0,10.0,17.0,5.0,6.0,3.0,5.0,1.0,1.0,5.0,155.0
20121218,13.0,7.0,4.0,3.0,4.0,0.0,2.0,4.0,17.0,4.0,6.0,5.0,8.0,5.0,9.0,3.0,8.0,15.0,3.0,0.0,2.0,4.0,0.0,1.0,4.0,131.0
20121219,10.0,3.0,3.0,9.0,6.0,0.0,1.0,0.0,18.0,6.0,5.0,4.0,4.0,2.0,6.0,1.0,9.0,16.0,11.0,2.0,3.0,2.0,2.0,1.0,4.0,128.0
20121220,13.0,4.0,2.0,12.0,10.0,2.0,10.0,5.0,21.0,11.0,4.0,4.0,2.0,1.0,9.0,4.0,1.0,20.0,8.0,4.0,1.0,5.0,1.0,1.0,5.0,160.0
20121221,8.0,3.0,2.0,4.0,6.0,1.0,1.0,0.0,10.0,6.0,5.0,7.0,7.0,7.0,4.0,1.0,6.0,10.0,6.0,8.0,6.0,7.0,4.0,0.0,3.0,122.0
20121222,9.0,6.0,0.0,9.0,6.0,1.0,4.0,3.0,24.0,11.0,2.0,5.0,5.0,0.0,11.0,2.0,5.0,11.0,8.0,3.0,2.0,8.0,1.0,2.0,5.0,143.0
20121223,4.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,40.0
20121224,13.0,16.0,3.0,10.0,3.0,2.0,11.0,2.0,20.0,5.0,2.0,7.0,6.0,4.0,3.0,6.0,5.0,10.0,5.0,6.0,3.0,12.0,1.0,2.0,4.0,161.0
20121225,2.0,8.0,0.0,1.0,2.0,3.0,6.0,0.0,8.0,3.0,5.0,2.0,7.0,3.0,5.0,1.0,4.0,10.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,83.0
20121226,13.0,15.0,2.0,13.0,8.0,5.0,6.0,3.0,12.0,8.0,2.0,6.0,8.0,3.0,7.0,2.0,8.0,12.0,5.0,4.0,1.0,8.0,2.0,2.0,3.0,158.0
20121227,19.0,15.0,1.0,12.0,3.0,2.0,4.0,2.0,14.0,4.0,5.0,52.0,6.0,7.0,4.0,5.0,10.0,8.0,6.0,5.0,2.0,9.0,3.0,1.0,5.0,204.0
20121228,7.0,5.0,3.0,2.0,13.0,5.0,2.0,0.0,11.0,7.0,1.0,5.0,6.0,6.0,7.0,6.0,13.0,10.0,13.0,6.0,11.0,6.0,1.0,0.0,3.0,149.0
20121229,9.0,9.0,0.0,7.0,3.0,4.0,1.0,3.0,11.0,8.0,2.0,3.0,7.0,4.0,5.0,5.0,6.0,10.0,1.0,8.0,1.0,9.0,2.0,1.0,3.0,122.0
20121230,5.0,2.0,0.0,3.0,4.0,2.0,0.0,1.0,6.0,0.0,3.0,5.0,4.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,45.0
20121231,11.0,9.0,2.0,10.0,5.0,2.0,3.0,0.0,13.0,4.0,2.0,9.0,4.0,4.0,4.0,5.0,5.0,12.0,1.0,4.0,3.0,7.0,2.0,1.0,2.0,124.0
20130101,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0
20130102,3.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,7.0,3.0,3.0,0.0,7.0,5.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,58.0
20130103,6.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,3.0,5.0,0.0,3.0,2.0,3.0,7.0,5.0,2.0,2.0,3.0,0.0,1.0,1.0,62.0
20130104,8.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,6.0,0.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,60.0
20130105,8.0,7.0,1.0,6.0,2.0,2.0,7.0,1.0,15.0,9.0,3.0,7.0,5.0,4.0,5.0,3.0,6.0,10.0,6.0,6.0,1.0,2.0,1.0,2.0,4.0,123.0
20130106,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,21.0
20130107,7.0,10.0,1.0,9.0,2.0,4.0,4.0,2.0,11.0,7.0,4.0,6.0,1.0,3.0,5.0,5.0,0.0,8.0,2.0,3.0,1.0,4.0,1.0,0.0,3.0,103.0
20130108,13.0,4.0,0.0,7.0,5.0,2.0,4.0,3.0,10.0,3.0,9.0,0.0,4.0,3.0,6.0,4.0,4.0,7.0,8.0,3.0,0.0,2.0,0.0,0.0,4.0,105.0
20130109,5.0,10.0,2.0,12.0,1.0,2.0,3.0,0.0,12.0,8.0,4.0,2.0,4.0,1.0,5.0,1.0,7.0,6.0,7.0,5.0,2.0,3.0,0.0,4.0,1.0,107.0
20130110,9.0,13.0,1.0,9.0,0.0,3.0,4.0,1.0,16.0,9.0,6.0,5.0,5.0,1.0,5.0,3.0,5.0,8.0,3.0,3.0,2.0,6.0,0.0,0.0,10.0,127.0
20130111,5.0,14.0,1.0,5.0,0.0,0.0,2.0,2.0,16.0,5.0,1.0,3.0,7.0,1.0,4.0,3.0,7.0,13.0,6.0,2.0,2.0,4.0,2.0,0.0,8.0,113.0
20130112,6.0,8.0,3.0,10.0,8.0,3.0,6.0,1.0,16.0,4.0,3.0,2.0,4.0,2.0,7.0,5.0,8.0,13.0,8.0,6.0,2.0,4.0,0.0,1.0,0.0,130.0
20130113,0.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,33.0
20130114,13.0,17.0,0.0,5.0,3.0,5.0,5.0,2.0,14.0,6.0,3.0,5.0,8.0,3.0,6.0,4.0,7.0,9.0,7.0,7.0,0.0,5.0,0.0,2.0,4.0,140.0
20130115,11.0,6.0,0.0,8.0,7.0,1.0,4.0,0.0,11.0,10.0,4.0,2.0,1.0,2.0,15.0,4.0,8.0,8.0,8.0,15.0,0.0,8.0,2.0,0.0,4.0,139.0
20130116,15.0,9.0,3.0,8.0,1.0,0.0,3.0,2.0,11.0,8.0,3.0,6.0,10.0,4.0,8.0,1.0,8.0,8.0,3.0,4.0,4.0,3.0,1.0,0.0,6.0,129.0
20130117,12.0,24.0,2.0,6.0,2.0,2.0,0.0,2.0,14.0,6.0,6.0,5.0,0.0,1.0,9.0,4.0,7.0,13.0,3.0,4.0,1.0,5.0,2.0,1.0,2.0,133.0
20130118,15.0,12.0,2.0,4.0,7.0,4.0,5.0,4.0,13.0,6.0,5.0,3.0,5.0,7.0,5.0,4.0,6.0,10.0,5.0,6.0,5.0,4.0,0.0,4.0,6.0,147.0
20130119,19.0,10.0,4.0,6.0,4.0,4.0,7.0,2.0,23.0,9.0,3.0,5.0,7.0,0.0,9.0,5.0,9.0,7.0,7.0,6.0,2.0,9.0,0.0,3.0,3.0,163.0
20130120,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,39.0
20130121,16.0,9.0,1.0,7.0,2.0,4.0,3.0,1.0,17.0,5.0,6.0,6.0,5.0,3.0,8.0,6.0,7.0,25.0,7.0,6.0,2.0,5.0,0.0,2.0,5.0,158.0
20130122,16.0,8.0,1.0,5.0,1.0,2.0,3.0,1.0,10.0,13.0,5.0,10.0,3.0,2.0,5.0,3.0,7.0,15.0,7.0,5.0,2.0,4.0,3.0,1.0,3.0,135.0
20130123,20.0,10.0,1.0,10.0,4.0,2.0,4.0,2.0,19.0,10.0,3.0,1.0,4.0,1.0,8.0,2.0,7.0,8.0,10.0,5.0,3.0,9.0,1.0,2.0,2.0,148.0
20130124,10.0,19.0,1.0,6.0,1.0,2.0,6.0,5.0,19.0,5.0,5.0,6.0,6.0,2.0,11.0,5.0,3.0,13.0,9.0,3.0,1.0,5.0,1.0,1.0,6.0,151.0
20130125,15.0,9.0,1.0,4.0,2.0,1.0,3.0,2.0,9.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,6.0,14.0,11.0,3.0,3.0,6.0,1.0,2.0,1.0,115.0
20130126,11.0,9.0,3.0,6.0,5.0,6.0,8.0,3.0,22.0,16.0,4.0,7.0,9.0,4.0,4.0,5.0,18.0,9.0,2.0,6.0,2.0,5.0,0.0,1.0,6.0,171.0
20130127,5.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,36.0
20130128,16.0,11.0,6.0,5.0,4.0,3.0,6.0,6.0,22.0,3.0,5.0,7.0,7.0,6.0,13.0,6.0,8.0,12.0,8.0,8.0,3.0,9.0,1.0,2.0,1.0,178.0
20130129,16.0,5.0,2.0,8.0,2.0,2.0,3.0,3.0,15.0,7.0,1.0,7.0,4.0,3.0,2.0,7.0,10.0,8.0,10.0,6.0,2.0,3.0,1.0,1.0,1.0,129.0
20130130,15.0,10.0,0.0,4.0,0.0,6.0,9.0,2.0,14.0,12.0,26.0,5.0,3.0,2.0,9.0,4.0,7.0,8.0,8.0,4.0,1.0,3.0,4.0,2.0,2.0,160.0
20130131,12.0,10.0,0.0,9.0,7.0,1.0,3.0,2.0,13.0,2.0,4.0,7.0,5.0,2.0,4.0,4.0,2.0,12.0,2.0,2.0,0.0,7.0,0.0,1.0,6.0,117.0
20130201,11.0,8.0,2.0,4.0,5.0,4.0,6.0,3.0,10.0,7.0,7.0,1.0,4.0,5.0,6.0,3.0,10.0,12.0,5.0,3.0,3.0,3.0,0.0,0.0,1.0,123.0
20130202,18.0,15.0,1.0,7.0,4.0,2.0,13.0,1.0,23.0,8.0,6.0,7.0,5.0,4.0,7.0,4.0,12.0,13.0,6.0,6.0,0.0,6.0,1.0,1.0,8.0,178.0
20130203,3.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,0.0,6.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,41.0
20130204,9.0,14.0,4.0,9.0,3.0,4.0,6.0,3.0,13.0,7.0,7.0,5.0,9.0,5.0,6.0,7.0,6.0,8.0,7.0,2.0,1.0,3.0,1.0,3.0,4.0,146.0
