,0
55499,"37.6806823571214, 127.04534353631102"
55500,"37.55714927473247, 127.02939023461997"
55501,"37.488650772809805, 126.97391473822832"
55502,"37.52552136306953, 126.88633832572279"
55503,"37.48395578414447, 127.02850873295999"
55504,"37.5571859872935, 126.94582993412037"
55505,"37.500792331998035, 127.11920746935128"
55506,"37.57630336068211, 126.89963509583907"
55507,"37.52281586409086, 126.90483948709607"
55508,"37.554794516892365, 127.15227691619627"
55509,"37.54937528979142, 127.18183191675378"
55510,"37.52086897723716, 126.87052917654043"
55511,"37.48853979761579, 127.12085464374427"
55512,"37.50360406762691, 126.96097507186151"
55513,"37.52094650136917, 126.99695554225733"
55514,"37.54508179989554, 126.92169616920452"
55515,"37.480439255177146, 126.95592900256132"
55516,"37.569100508198986, 126.81691193056722"
55517,"37.57766101705215, 127.0576361359519"
55518,"37.57662180977819, 126.9554404636855"
55519,"37.60856719608831, 127.10086115350808"
55520,"37.483574156373486, 126.87738230057865"
55521,"37.49866996892041, 127.06090863335537"
55522,"37.511380334837014, 127.06183293463363"
55523,"37.58992753971469, 127.00980476844768"
55524,"37.50615012674901, 127.00474220150802"
55525,"37.56450956728321, 126.84912117247525"
55526,"37.46269466917674, 127.02278695430219"
55527,"37.54269665899011, 126.99249022359545"
55528,"37.608587530301655, 127.10120470336113"
55529,"37.59155064190629, 127.08025136947579"
55530,"37.57006189631576, 126.97726274482419"
55531,"37.51840116857503, 127.03520018568405"
55532,"37.509772441123495, 127.01652837270582"
55533,"37.59188825922187, 127.09328283777228"
55534,"37.55433567053394, 127.03416290977368"
55535,"37.59516668672826, 126.96379253207229"
55536,"37.535047862219834, 127.1389228972689"
55537,"37.488964882325966, 126.8963683277682"
55538,"37.574123112036915, 127.03485290602005"
55539,"37.55438846356102, 127.01059182671823"
55540,"37.48865526008587, 127.05382718623606"
55541,"37.63616472067849, 127.02822963431338"
55542,"37.45987193830721, 126.98765017486667"
55543,"37.561158499003334, 126.84686211419395"
55544,"37.578020572833275, 126.8933225839782"
55545,"37.59869214393482, 126.91578637107249"
55546,"37.54498874457079, 127.08495463508065"
55547,"37.59381350088264, 126.91817842583158"
55548,"37.5560351294834, 127.01742048512257"
55549,"37.588787264252964, 127.06867305362235"
55550,"37.51874951791883, 127.09492802496044"
55551,"37.5793383061062, 127.04602711676374"
55552,"37.52859905968713, 126.8458043520571"
55553,"37.49711300169558, 127.0966604588766"
55554,"37.576158816338676, 127.02549387445838"
55555,"37.56407825215434, 127.04183414900152"
55556,"37.5098854526335, 127.10532608621969"
55557,"37.47168171491018, 127.10748113122284"
55558,"37.570262518353175, 126.98309188080253"
55559,"37.588727023920775, 126.96863036216816"
55560,"37.5437903776398, 127.03631007977096"
55561,"37.48156660436888, 127.12224722434203"
55562,"37.64743975820286, 127.01060361578486"
55563,"37.4842395790952, 127.02969513704575"
55564,"37.53972806314045, 127.03513804072183"
55565,"37.50888483876742, 126.9288799012967"
55566,"37.51627920921008, 127.11544588967546"
55567,"37.64259650236753, 127.05402704152499"
55568,"37.48636350817033, 126.83887458427553"
55569,"37.553348492570706, 127.06650456953808"
55570,"37.482417176010486, 126.94918750423578"
55571,"37.52694879286646, 126.89939005842734"
55572,"37.54562460547234, 127.12599878931958"
55573,"37.50135393940724, 127.14787139851748"
55574,"37.521153483127655, 126.86862031927544"
55575,"37.55085426932209, 127.02555387689898"
55576,"37.49439300276496, 126.96189075838065"
55577,"37.47487472317044, 127.00170947929041"
55578,"37.50580248215495, 126.98902483058247"
55579,"37.54300695091535, 127.00114998053832"
55580,"37.5917313425003, 127.0522192915716"
55581,"37.491577739772964, 127.07296474593727"
55582,"37.48133668611867, 126.95293480076462"
55583,"37.4632140433327, 126.91904445266013"
55584,"37.56346113021077, 127.08699184734272"
55585,"37.659824521885746, 127.06543255957052"
55586,"37.545869107962375, 126.82164824668769"
55587,"37.51076835195993, 126.87126644417664"
55588,"37.53898719734077, 126.94515180863502"
55589,"37.61662171348339, 127.00869706182851"
55590,"37.60361461098397, 126.96191803441074"
55591,"37.62868688795782, 127.04431344959141"
55592,"37.52006148777203, 126.9050024737573"
55593,"37.55377162274434, 127.04510804478085"
55594,"37.55954470154931, 127.01735320000682"
55595,"37.51618505415738, 126.90660909720327"
55596,"37.54740336060986, 127.00289655048202"
55597,"37.66458041438733, 127.0647002495837"
55598,"37.50477527750967, 127.06536890030932"
55599,"37.54050336721326, 126.8364190538557"
55600,"37.51462955930752, 127.06003617169463"
55601,"37.55576355885418, 127.0239901555693"
55602,"37.44784207992867, 127.05745693894485"
55603,"37.52063640417898, 127.05839844455545"
55604,"37.55341140638426, 126.976624922458"
55605,"37.613585145645104, 127.06565219960707"
55606,"37.57056873519165, 127.02663790387369"
55607,"37.4805236935616, 126.98242748903654"
55608,"37.49465061192699, 126.84853472444792"
55609,"37.533206029514844, 126.96329116180755"
55610,"37.50363644599604, 126.89570636124395"
55611,"37.54889943393008, 126.91338593546621"
55612,"37.54440817848853, 127.04505648137688"
55613,"37.59775618233851, 127.09069430859637"
55614,"37.52592017787023, 126.86423900750131"
55615,"37.46782808922777, 127.034599973044"
55616,"37.572787967600455, 126.80262576429648"
55617,"37.574674177931584, 127.0533789615251"
55618,"37.569969166880206, 127.0798127883985"
55619,"37.49322636753011, 126.83121148853597"
55620,"37.60556384328673, 127.02415769301764"
55621,"37.492220079343475, 126.88227253609055"
55622,"37.53784280507063, 127.0739479864041"
55623,"37.54817929259491, 127.0442929305525"
55624,"37.60078377925965, 126.93568390693373"
55625,"37.51180911703954, 127.08566467107565"
55626,"37.58647296853041, 127.03270411231453"
55627,"37.48564702901521, 126.9948675817197"
55628,"37.58226175968787, 126.81713357157207"
55629,"37.611113985015905, 127.1010186231841"
55630,"37.52544247352166, 126.91950763055196"
55631,"37.610180876457754, 127.01544681438824"
55632,"37.61595629031494, 126.92424819425909"
55633,"37.50761738513462, 127.09090801284096"
55634,"37.48434922824376, 126.92982115837701"
55635,"37.67139637792051, 127.04412037683537"
55636,"37.584219681911165, 126.94320622155064"
55637,"37.54750795946243, 126.95807213109562"
55638,"37.62704762476818, 127.01816585288961"
55639,"37.466347409135366, 126.92716403282004"
55640,"37.52441586224815, 126.91785221667882"
55641,"37.48193195814736, 126.83694609042928"
55642,"37.48634897907895, 127.1060470209627"
55643,"37.518498189042894, 126.91223304630894"
55644,"37.52032356788513, 126.98081193057371"
55645,"37.53971667879069, 127.12911860265089"
55646,"37.51838320582587, 126.87417590177765"
55647,"37.487205215771844, 126.91131111740721"
55648,"37.61396265678687, 127.1012630748237"
55649,"37.50213080608169, 126.99059430177199"
55650,"37.50503551521759, 127.13806420012199"
55651,"37.52596915404736, 127.14754431764035"
55652,"37.509575061471146, 126.96318604118214"
55653,"37.621208252383646, 127.04581525686501"
55654,"37.57237594176138, 126.97919795549393"
55655,"37.474497622907435, 126.84483699572003"
55656,"37.47274699915132, 126.95891307826732"
55657,"37.571243658245464, 127.01902864513029"
55658,"37.632913058458655, 127.03857917973284"
55659,"37.678426026821114, 127.05547535008068"
55660,"37.65698949138644, 126.94198927717409"
55661,"37.58305821004194, 127.02930558452283"
55662,"37.622426586642355, 127.0465364404953"
55663,"37.6073913597771, 126.97181897707516"
55664,"37.464969646524246, 127.10808107224383"
55665,"37.55515690415316, 127.01015519789985"
55666,"37.52948672960109, 126.91266431563737"
55667,"37.53107839346506, 127.00593645996584"
55668,"37.48134817531836, 127.09222209355909"
55669,"37.60228543714785, 126.9263257734681"
55670,"37.57349169588582, 126.99756577999598"
55671,"37.52865241364065, 127.13634798052774"
55672,"37.46502553496865, 127.09564600217075"
55673,"37.49199633641991, 126.94412592207124"
55674,"37.66238333101136, 127.03327178505897"
55675,"37.576032157819235, 126.81798203751414"
55676,"37.61708633275645, 126.92325123505803"
55677,"37.53333885735425, 127.07559615610526"
55678,"37.49339361616495, 127.06113103738208"
55679,"37.47672453973673, 126.97741664940853"
55680,"37.549480135558426, 127.10804004673433"
55681,"37.61624674581608, 127.00517490423888"
55682,"37.48548029754971, 127.01813836079846"
55683,"37.521105208341616, 127.01624777775216"
55684,"37.563427792202845, 127.08683491222662"
55685,"37.53446115341058, 126.99209970726454"
55686,"37.634544973707825, 126.92017241126537"
55687,"37.54331529787742, 126.97246488339091"
55688,"37.566258060632094, 127.08445562582229"
55689,"37.62770859762857, 127.07206894195737"
55690,"37.61345989833798, 127.03014500360858"
55691,"37.5332005535874, 127.07538649862623"
55692,"37.491223021065224, 126.95629465666879"
55693,"37.57806345216906, 127.03183017305533"
55694,"37.58177108639124, 127.0932789692966"
55695,"37.588182812042284, 126.91694347320734"
55696,"37.50789289675962, 126.88045088160769"
55697,"37.55093554712887, 127.07109399503206"
55698,"37.669269734688626, 127.04612178492725"
55699,"37.4694700765629, 126.88653366270417"
55700,"37.60844067774582, 126.95659007774496"
55701,"37.66443045601293, 127.0466342848517"
55702,"37.5439132972801, 127.10307548367173"
55703,"37.613463281790594, 127.03012642299909"
55704,"37.510816260433785, 127.03210160660463"
55705,"37.601742280459206, 127.02359151988773"
55706,"37.580158542997566, 127.00215804340162"
55707,"37.54005456886473, 127.04370759789559"
55708,"37.524576159035924, 126.85925567064513"
55709,"37.49427625767959, 127.06351199365874"
55710,"37.551516746870576, 127.0008604931127"
55711,"37.56894646069633, 126.98764267191811"
55712,"37.45374747716391, 127.07802029152842"
55713,"37.597669649332296, 126.93873330531638"
55714,"37.47813923142376, 126.93308918029203"
55715,"37.48284468572597, 127.07991637236354"
55716,"37.49923480283307, 127.03099015411426"
55717,"37.5680505425787, 126.81182653335138"
55718,"37.529959276811745, 126.9056494453753"
55719,"37.539064620711876, 126.96173851803653"
55720,"37.55187863967667, 126.91909554876761"
55721,"37.603643607594506, 127.0130633163474"
55722,"37.4778503160292, 127.03889570051844"
55723,"37.48988335981514, 127.00465462222557"
55724,"37.58997902489033, 127.00977278681114"
55725,"37.54699179167022, 126.81393048656629"
55726,"37.529409374884224, 126.96666051918476"
55727,"37.48934805509874, 127.0318978712241"
55728,"37.602238449576795, 126.91569359133474"
55729,"37.53677133965862, 127.1289636730038"
55730,"37.49994953371156, 127.00427328682663"
55731,"37.499354013824906, 126.98513131675469"
55732,"37.471001262603984, 126.93772530295892"
55733,"37.5225930557414, 126.87452072797147"
55734,"37.55502292433072, 127.15353430428456"
55735,"37.6306358025228, 127.04133496892717"
55736,"37.52249279803583, 126.96210327702327"
55737,"37.548077330972625, 127.07065704137196"
55738,"37.52814527885194, 127.05198220847407"
55739,"37.650514410176754, 127.07658168503512"
55740,"37.48389507260462, 126.98286329811592"
55741,"37.588280591375906, 127.0103176170088"
55742,"37.520490849783705, 126.97248603143314"
55743,"37.63129837932839, 127.06115751031768"
55744,"37.49131883913969, 127.1290167063112"
55745,"37.471439510438294, 127.10745100705796"
55746,"37.53190745291595, 126.96435314768397"
55747,"37.51692777437345, 127.09086908681665"
55748,"37.577471638053986, 127.04882726882052"
55749,"37.601601435138996, 127.01238215156566"
55750,"37.57756547179173, 127.09013034990438"
55751,"37.52203508739755, 126.87824034684196"
55752,"37.49122489828612, 127.07236063394399"
55753,"37.551143909162235, 127.0400768390475"
55754,"37.52844464281005, 126.84609349161553"
55755,"37.58315857692002, 127.0840171272725"
55756,"37.62234256358598, 127.083174349707"
55757,"37.56524154492201, 126.8192878639824"
55758,"37.486632683713154, 127.01513873628085"
55759,"37.52958330969896, 126.84783816575593"
55760,"37.62951465818633, 126.93035941103365"
55761,"37.507697813010864, 127.05942157553262"
55762,"37.48943146489738, 126.89680419787038"
55763,"37.520971756974696, 127.05995647864097"
55764,"37.516602173667074, 127.05153627915136"
55765,"37.634823601453064, 127.06595995470752"
55766,"37.54004741669882, 127.04379182116188"
55767,"37.558325644196266, 127.17997307402293"
55768,"37.53070506875833, 126.89530883763716"
55769,"37.51381889572944, 126.8872183640118"
55770,"37.473395969245, 127.03853504957749"
55771,"37.59970462004037, 127.01349624410462"
55772,"37.488451172227016, 127.01444155197782"
55773,"37.59877047616836, 127.06762704909865"
55774,"37.49979347015518, 126.87455394215837"
55775,"37.5545701570416, 127.09427579552442"
55776,"37.5187743163396, 126.87018693127561"
55777,"37.54501637784602, 127.1126789482599"
55778,"37.579579335231756, 126.88812439263475"
55779,"37.60091473384083, 127.01375509134166"
55780,"37.54757168605745, 126.93287140292169"
55781,"37.4907180239607, 127.08850958373503"
55782,"37.52513433454328, 126.89054681374269"
55783,"37.56132167126818, 127.03774227031717"
55784,"37.667826186607435, 127.06686378292476"
55785,"37.57028829808633, 126.9854032893815"
55786,"37.54963757308596, 126.86746406655888"
55787,"37.555565193654864, 127.02296538382484"
55788,"37.49177031291447, 127.05487113327635"
55789,"37.57274366473171, 127.04205957442345"
55790,"37.54329487455338, 126.8389948586922"
55791,"37.53727386693825, 126.83695556544932"
55792,"37.45741560458241, 127.07249716614942"
55793,"37.47527014277329, 127.00197294017535"
55794,"37.65753539509914, 127.02491319867528"
55795,"37.530074267108475, 126.87117258914"
55796,"37.5491691908386, 126.87280726530899"
55797,"37.6246995302853, 127.07081809506033"
55798,"37.524129537336414, 126.90543136677174"
55799,"37.57145411002792, 127.02327890442014"
55800,"37.48549070304657, 127.04166436383927"
55801,"37.60301670432198, 127.03297332683844"
55802,"37.498531781863115, 126.94375739398674"
55803,"37.66841767503284, 127.05986620686043"
55804,"37.573071541765465, 126.8261513641461"
55805,"37.49144251898825, 126.8313252900111"
55806,"37.54900049915825, 126.81676137681374"
55807,"37.57611492179186, 126.98433760736881"
55808,"37.65917418815053, 127.04973879995052"
55809,"37.634314268091515, 126.92204523919403"
55810,"37.52660874839037, 126.93280412501323"
55811,"37.47289010138591, 127.09994675984937"
55812,"37.51804236307662, 126.93899078667671"
55813,"37.53683779438901, 127.12288488700612"
55814,"37.5371940163458, 126.87994256088153"
55815,"37.62944121878628, 127.07344946929001"
55816,"37.539031603808574, 126.94383236671679"
55817,"37.60618708774058, 127.04753537585326"
55818,"37.479964710242406, 126.9816153695277"
55819,"37.49435195715274, 127.15546580562105"
