,0
4772,"37.528942882790346, 126.87664658649943"
4773,"37.594377151937216, 126.92303735121925"
4774,"37.516091746026326, 126.83496260178039"
4775,"37.577176278361705, 126.99709590624661"
4776,"37.4980312435844, 126.89388868956637"
4777,"37.47792257632618, 126.95939312950314"
4778,"37.484361221522434, 126.9026536808073"
4779,"37.46504342341011, 127.10820371812775"
4780,"37.5495277703724, 127.15768244997925"
4781,"37.53740095374964, 126.8398542333599"
4782,"37.576539655426544, 126.93538156338398"
4783,"37.49568392825243, 127.0624409561344"
4784,"37.4688640266495, 127.03981098877158"
4785,"37.53966621774747, 127.07067931050727"
4786,"37.578501895288625, 127.0233393570723"
4787,"37.53302431881307, 126.87766552327965"
4788,"37.62502556488139, 126.92900704804285"
4789,"37.479440466806125, 127.06518182987823"
4790,"37.50460393266702, 127.01029298989533"
4791,"37.609624328020914, 127.07788821032472"
4792,"37.4498361857278, 127.07780367769793"
4793,"37.57079120139578, 126.84163454735489"
4794,"37.56662217956813, 127.03199545619722"
4795,"37.49923475282826, 126.94366869405648"
4796,"37.544092610717286, 126.94931941144658"
4797,"37.488906662916406, 126.91599699989328"
4798,"37.49422776580217, 127.03365550169529"
4799,"37.554710135283926, 127.15199098484403"
4800,"37.540900017980334, 126.8636326579876"
4801,"37.56928909898315, 127.06390482633047"
4802,"37.555171930958245, 126.85468337327238"
4803,"37.5328454346872, 126.89513200035121"
4804,"37.53432946631014, 127.1173491148164"
4805,"37.50471282589149, 127.04930039495443"
4806,"37.50147608529404, 126.98664290817115"
4807,"37.55604345227405, 126.92026817364855"
4808,"37.50781063267195, 126.96096415748596"
4809,"37.63765168334063, 127.01315057476155"
4810,"37.50701057657491, 127.02304505558624"
4811,"37.48862910802597, 127.0093362529869"
4812,"37.51268208236357, 126.95392677931805"
4813,"37.50576128195765, 126.98904207483226"
4814,"37.529280924687, 126.99147801880902"
4815,"37.486438176814126, 126.95891382217752"
4816,"37.5755839266615, 127.0452353921831"
4817,"37.5864121815655, 127.0292482433629"
4818,"37.55725762186436, 126.95608792706041"
4819,"37.589919531288736, 127.01521109748997"
4820,"37.60167034673787, 127.00080415671187"
4821,"37.6601027771539, 127.05005476243814"
4822,"37.61071594435131, 127.05675947126905"
4823,"37.487431814335004, 126.89747742201675"
4824,"37.46890514854202, 126.88675550036821"
4825,"37.554989089801126, 127.08840078880645"
4826,"37.52033656552901, 126.97231936730898"
4827,"37.48471745578353, 126.87973255844146"
4828,"37.573444017160945, 126.92283971567767"
4829,"37.665331720342735, 127.07573461859242"
4830,"37.56569822088203, 126.90142282884189"
4831,"37.50059840247966, 127.04390316564168"
4832,"37.539670320531094, 127.035645643822"
4833,"37.60293361672911, 126.99771933893818"
4834,"37.50684945418204, 127.0797603055504"
4835,"37.636331275005105, 127.06785929828274"
4836,"37.569877636418575, 126.98790916202294"
4837,"37.52607335972092, 126.9026015607272"
4838,"37.53102385079804, 127.12870671606001"
4839,"37.5627334977901, 126.85176599775642"
4840,"37.50356386789539, 126.96091669381234"
4841,"37.58276324795488, 127.03144493777873"
4842,"37.52157420305871, 126.8953751947703"
4843,"37.57530723457054, 126.91439843577477"
4844,"37.4986626407984, 126.89275857959885"
4845,"37.56605592565334, 126.91142065556302"
4846,"37.55365102377132, 127.12869759360788"
4847,"37.49531689195262, 127.02883605233441"
4848,"37.59067037228669, 127.05437717388003"
4849,"37.55722809874871, 126.97592422125847"
4850,"37.48352286294473, 127.11593574552865"
4851,"37.59438155752837, 127.07743814562323"
4852,"37.5829573855444, 127.02964011249506"
4853,"37.502727643135884, 127.09708983346219"
4854,"37.613270063842926, 127.00825852780766"
4855,"37.55337775501499, 126.83042941905914"
4856,"37.65079060906976, 127.07448130592152"
4857,"37.51106759855579, 126.88446092767913"
4858,"37.55673370588847, 126.9425405183979"
4859,"37.50493673484488, 126.95043851100526"
4860,"37.53639155223587, 127.08352577492437"
4861,"37.4991788906154, 126.87229075819026"
4862,"37.53362036666311, 126.89421084838494"
4863,"37.52996310584084, 126.90586086121671"
4864,"37.48855827964841, 127.07404104992845"
4865,"37.60632985806984, 126.92269956228981"
4866,"37.680654052035266, 127.04571867572741"
4867,"37.49654158726153, 127.0696364893544"
4868,"37.496893823360004, 127.01314073078571"
4869,"37.55848992301617, 126.91067392487203"
4870,"37.52623646236364, 126.84034850815361"
4871,"37.509749678919995, 127.10541066755225"
4872,"37.49440169126122, 127.13808354916247"
4873,"37.60906655558136, 126.92747336680088"
4874,"37.48978949829773, 127.12856566501193"
4875,"37.48737884614429, 126.9937036027558"
4876,"37.51612263565783, 126.865209854356"
4877,"37.466057883947386, 127.02688204367051"
4878,"37.49076912113943, 126.83907036137683"
4879,"37.555882639287795, 126.97676264896953"
4880,"37.54228580987309, 126.93667642740968"
4881,"37.51426396244525, 126.88726724167773"
4882,"37.566597242201524, 126.81185660132688"
4883,"37.54651786516914, 126.92624269178148"
4884,"37.59970770016154, 127.06772768603486"
4885,"37.6306479687764, 127.01773224681763"
4886,"37.48836823482145, 126.93014188054391"
4887,"37.551736151094204, 126.95382168121694"
4888,"37.54943065367921, 126.87853700293185"
4889,"37.530380184583976, 126.87085482216763"
4890,"37.51949912212155, 126.88469123588415"
4891,"37.66176007959807, 127.01489179946006"
4892,"37.58641495550101, 127.02942026015987"
4893,"37.66546102009425, 127.03555380286446"
4894,"37.565047019995156, 127.08656575571258"
4895,"37.515330773755096, 127.0664715880841"
4896,"37.51952674115622, 126.92085824689056"
4897,"37.499723462991916, 126.86717782082142"
4898,"37.61570592176179, 127.0872074169006"
4899,"37.58516995026908, 126.88149457782472"
4900,"37.61425228132598, 127.02205959954986"
4901,"37.45986510800447, 127.02001213516567"
4902,"37.56803523536748, 127.07886890001488"
4903,"37.58200360590555, 126.93743120546857"
4904,"37.47103964473361, 127.09257813390222"
4905,"37.56219858626143, 126.93157754960701"
4906,"37.5566995825155, 126.97462699131577"
4907,"37.45941241324972, 126.89848209730495"
4908,"37.567034836796196, 126.91967255817302"
4909,"37.579383359283526, 126.97130490989905"
4910,"37.55185290907881, 127.15481658595445"
4911,"37.54406706988327, 126.88332634148094"
4912,"37.66140550765647, 127.01582121651319"
4913,"37.49217288909141, 126.90910084435727"
4914,"37.65552689871875, 127.04987479699733"
4915,"37.550778293180805, 127.16391016138851"
4916,"37.53921530941631, 127.0166575249939"
4917,"37.65115474660229, 127.032911562479"
4918,"37.61030265640714, 127.09633129060968"
4919,"37.618762591511434, 127.0153822365027"
4920,"37.48643735384942, 126.9566319148836"
4921,"37.513141895816965, 126.92358494803851"
4922,"37.64321149177756, 127.0309700063187"
4923,"37.637686460540905, 126.93498007529472"
4924,"37.521811025878364, 126.91778745140205"
4925,"37.508771690337646, 127.02227316185237"
4926,"37.60034800469032, 126.9223908531639"
4927,"37.4985270669478, 126.91670406954928"
4928,"37.579771501513356, 127.01577862376136"
4929,"37.6148735350814, 127.08889573980129"
4930,"37.48693935458976, 127.05371759179828"
4931,"37.61086360623331, 126.92949451639575"
4932,"37.57544829769405, 126.98312257404979"
4933,"37.546924280940424, 127.14881555998792"
4934,"37.588620944045985, 127.05666946315077"
4935,"37.56332858044151, 126.85682373296733"
4936,"37.50628861252309, 126.92627884173116"
4937,"37.635306503165246, 126.93304111182604"
4938,"37.57831563365737, 127.0350235507249"
4939,"37.56207969425247, 126.94256492418805"
4940,"37.570347785211226, 126.98299020787368"
4941,"37.58633371805664, 127.018780038895"
4942,"37.4525782850577, 126.92106033495749"
4943,"37.56149244231777, 127.05726227501238"
4944,"37.512917846812115, 126.83194513876101"
4945,"37.654739026636534, 127.07452966725971"
4946,"37.56779563094391, 126.80551351721954"
4947,"37.65605174031589, 127.04622484555091"
4948,"37.48698009576268, 126.81838689488198"
4949,"37.48589326146771, 127.04118068223782"
4950,"37.52115452923558, 126.86304130644963"
4951,"37.46187204154837, 126.8916012473126"
4952,"37.5018576508733, 126.99561173724669"
4953,"37.48852915882149, 127.08171092409141"
4954,"37.67922666991414, 127.04976885219529"
4955,"37.5367525999468, 127.1457548223025"
4956,"37.51828022069134, 127.04783808031904"
4957,"37.647692242201934, 127.01175111147253"
4958,"37.48584193751879, 127.0860569003671"
4959,"37.572352967008975, 127.07368366346424"
4960,"37.57553257605902, 127.04521951259731"
4961,"37.643938864809684, 127.02561849282907"
4962,"37.57000508317788, 126.97938010443706"
4963,"37.544593230255614, 126.83776959112554"
4964,"37.63434882963169, 127.06620063410848"
4965,"37.6537031642309, 127.07409737762396"
4966,"37.52774470677865, 126.849493727738"
4967,"37.52800816528398, 126.96646714946405"
4968,"37.519597295810655, 126.89114966581646"
4969,"37.67043733247295, 127.05609651858916"
4970,"37.50861044549741, 126.88725319141868"
4971,"37.552762450536946, 126.84610167703386"
4972,"37.63617892303048, 127.01726088674329"
4973,"37.571435603451455, 126.83578279722984"
4974,"37.58928735345198, 127.073746400481"
4975,"37.44860996258469, 126.90269975367282"
4976,"37.49244997601118, 126.92669009678126"
4977,"37.48294010566819, 126.87748651688513"
4978,"37.48283805376768, 127.12433110799111"
4979,"37.608254858618814, 127.00996642105346"
4980,"37.49963815581441, 126.99664832251982"
4981,"37.48315478588959, 126.99658122043583"
4982,"37.54087709110843, 126.83791430857647"
4983,"37.50549997983228, 127.13725116353862"
4984,"37.55289621724837, 126.93710043269347"
4985,"37.54569402365793, 126.8124321090203"
4986,"37.4944346237778, 127.13814472879504"
4987,"37.55149318063768, 127.12811057400512"
4988,"37.456199760727145, 127.05908174028798"
4989,"37.53962433149163, 126.93948876949422"
4990,"37.50427623766521, 127.1362688639841"
4991,"37.54712261374227, 127.13458561035543"
4992,"37.490684376778525, 126.90350523603715"
4993,"37.63919190530886, 126.91855260499564"
4994,"37.557784542513915, 126.80881330830734"
4995,"37.47387322637878, 126.91749311313849"
4996,"37.58212834254909, 126.93639164665267"
4997,"37.52974211543162, 126.83500265996312"
4998,"37.60694055742626, 127.06141313177045"
4999,"37.54523349559791, 126.93419985645758"
5000,"37.49453679843115, 127.11679439063697"
5001,"37.63751995782276, 127.06298647237004"
5002,"37.54974521223905, 126.87501151897644"
5003,"37.51590074289709, 127.11664443088124"
5004,"37.4793413573742, 126.98902283404637"
5005,"37.497403912785664, 126.94326316665175"
5006,"37.49726650316424, 126.95020137946358"
5007,"37.557001490108306, 127.15258346049747"
5008,"37.56763657943416, 127.06859648580455"
5009,"37.537487623817285, 127.15224921279254"
5010,"37.589546428083366, 126.9648635361221"
5011,"37.475638584758244, 127.12676725298994"
5012,"37.53338596825062, 126.95031072534587"
5013,"37.48645573092105, 127.1050630458946"
5014,"37.55379513275288, 126.91016125747116"
5015,"37.51881008284766, 126.97711451036069"
5016,"37.569197816653556, 126.89497988766637"
5017,"37.59909324605478, 127.03457306085727"
5018,"37.4544945296545, 127.06321170245634"
5019,"37.58175835085505, 126.93588818281603"
5020,"37.47944355946531, 127.11728204076466"
5021,"37.62222712419993, 127.03756237594688"
5022,"37.492824838030224, 127.14732167130339"
5023,"37.57095102472643, 126.9615155201818"
5024,"37.47579997809702, 126.88114301025361"
5025,"37.631094418954916, 127.07076106131122"
5026,"37.55005529625573, 126.97745587529725"
5027,"37.56647563439384, 127.17921606613287"
5028,"37.57040561037573, 126.98968598982776"
5029,"37.46074392386091, 126.91929112605746"
5030,"37.59759417275161, 127.09084096635347"
5031,"37.63885389172903, 126.9355571713113"
5032,"37.49278742705567, 127.1182269870684"
5033,"37.640407263428614, 127.014379125081"
5034,"37.53868719879971, 126.83677328300757"
5035,"37.48885295126827, 127.00454704006428"
5036,"37.47733146021681, 126.8803348956875"
5037,"37.50147378052729, 126.94562670184077"
5038,"37.52521492202499, 126.88854005121301"
5039,"37.572489675659355, 126.90048307979457"
5040,"37.572600173578145, 126.97728797357247"
5041,"37.57268005596042, 127.06867713977557"
5042,"37.527963196688255, 126.86197803875244"
5043,"37.569246515934424, 127.00206130357178"
5044,"37.64374453083951, 127.02146588300633"
5045,"37.56449370101309, 126.98781141416106"
5046,"37.54102138021224, 126.99660964948653"
5047,"37.55977416259828, 126.9402565488383"
5048,"37.61658057512587, 127.03055188133888"
5049,"37.52116557057578, 126.94016873435412"
5050,"37.52235770039551, 126.86285692857021"
5051,"37.503709882181624, 126.91004185845784"
5052,"37.56574129769004, 127.01985121599733"
5053,"37.65982361936235, 126.9477669957153"
5054,"37.47093826497223, 126.93525485331936"
5055,"37.53588044554129, 126.95532164149428"
5056,"37.63546432904873, 127.03411705393513"
5057,"37.497221217583856, 126.95039990396192"
5058,"37.51905645366522, 127.05027851159913"
5059,"37.49694166539218, 127.04559204590203"
5060,"37.55815396420017, 126.97354814512663"
5061,"37.65082174507042, 127.02990663931688"
5062,"37.576169807698406, 126.89944052615279"
5063,"37.61938154043063, 127.04474085169669"
5064,"37.46458097157562, 127.10785102778327"
5065,"37.580735948036214, 127.09348026047277"
5066,"37.597643307873, 127.08800215525778"
5067,"37.485484436231964, 126.9003516492074"
5068,"37.66406164890358, 127.06725116914727"
5069,"37.488343058465404, 127.05003561576473"
5070,"37.662650605641495, 127.04448282626515"
5071,"37.53379796500844, 126.8975957165016"
5072,"37.568751102918085, 127.17631337808798"
5073,"37.665959722362395, 127.04846351682595"
5074,"37.569118026808596, 126.81161476914102"
5075,"37.63054406956575, 126.91905215668847"
5076,"37.57250615571055, 126.83867512130732"
5077,"37.57511758648497, 127.02337358609508"
5078,"37.52183094612464, 126.84146037711088"
5079,"37.47356738571514, 127.11296777989848"
5080,"37.544520288405636, 126.954552813748"
5081,"37.46377170351261, 126.91896063367356"
5082,"37.611969997145536, 127.07734758627318"
5083,"37.53948662873808, 126.88570214710327"
5084,"37.568325420044864, 126.96862582767302"
5085,"37.608456677349146, 127.10045888370993"
5086,"37.44826554376017, 127.0547996688544"
5087,"37.56880269307074, 127.08279761041281"
5088,"37.56816519783944, 126.99231401669448"
5089,"37.44733308542896, 127.05680672293158"
5090,"37.54810915957909, 126.83641892266958"
5091,"37.50782752733119, 127.05963506780522"
5092,"37.65554057680574, 127.05009867862435"
5093,"37.55768961677565, 127.02458563082261"
5094,"37.48947260091584, 126.83991039182472"
5095,"37.60192397423406, 126.91040941422547"
5096,"37.65409355899105, 127.04085734320965"
5097,"37.48181233796941, 127.08681359161753"
5098,"37.65073938552994, 127.07644537787124"
5099,"37.56669039179955, 126.91364561377011"
5100,"37.58171429763527, 126.97089043366965"
5101,"37.66104204516248, 127.0474987977899"
5102,"37.5591786692587, 127.17979826883538"
5103,"37.65447533373948, 127.07426906684321"
5104,"37.59228747256651, 126.98208293888224"
5105,"37.49292621927721, 127.15615964812037"
5106,"37.491401849830126, 127.11508798770298"
5107,"37.50518974879854, 126.90572439722874"
5108,"37.49384508189835, 127.01372296994312"
5109,"37.57485559588788, 126.91037029554305"
5110,"37.45085008837444, 127.07804583599842"
5111,"37.60048757778233, 126.92690232795081"
5112,"37.50737562212394, 126.87498941305965"
5113,"37.53356686118239, 127.13842799022662"
